employee_id,first_name,last_name,department,level,location,gender,hire_date,tenure_years,annual_base_salary,currency,performance_rating,comp_satisfaction_score,commission_eligible,sales_target_attainment_pct,sales_commission_base,retention_bonus_flag,spot_bonus_event,role_median_salary,pct_vs_role_median,market_benchmark_salary,pct_vs_market,attrition_risk_score,left_company,performance_bonus,sales_commission,retention_bonus,spot_bonus,total_bonus
EMP1617,Jacob,Doyle,Operations,Mid,Lagos,Non-binary,2025-04-18,1.3,33800.0,USD,4.0,9.5,False,,,False,False,41600.0,-18.8,44300.0,-23.7,48.4,0,2704.0,0.0,0.0,0.0,2704.0
EMP1618,Ashley,Todd,Engineering,Mid,Port Harcourt,Male,2022-10-14,3.9,68200.0,USD,4.5,4.7,False,,,False,False,72200.0,-5.5,72700.0,-6.2,47.7,0,6820.0,0.0,0.0,0.0,6820.0
EMP1619,Melissa,Prince,Finance,Junior,Lagos,Male,2021-03-08,5.4,51100.0,USD,3.5,6.4,False,,,False,True,46200.0,10.6,49900.0,2.4,20.4,0,2555.0,0.0,0.0,500.0,3055.0
EMP1620,Zachary,Miller,HR & People,Junior,Remote - US,Male,2019-05-24,7.3,80800.0,USD,4.0,8.5,False,,,False,False,80800.0,0.0,87900.0,-8.1,9.6,0,6464.0,0.0,0.0,0.0,6464.0
EMP1621,Jack,Taylor,Sales,Mid,Lagos,Female,2025-06-18,1.2,53300.0,USD,3.0,6.3,True,66.3,18655.0,False,False,54750.0,-2.6,50900.0,4.7,36.2,0,1599.0,1236.83,0.0,0.0,2835.83
EMP1622,John,Green,Operations,Senior,Lagos,Male,2025-02-08,1.5,60500.0,USD,3.5,8.6,False,,,False,True,53550.0,13.0,53300.0,13.5,20.3,0,3025.0,0.0,0.0,500.0,3525.0
EMP1623,Karen,Finley,Sales,Manager,Remote - UK,Female,2025-05-23,1.2,178600.0,USD,3.5,5.5,True,102.8,62510.0,False,True,164100.0,8.8,160600.0,11.2,23.0,0,8930.0,6513.54,0.0,500.0,15943.54
EMP1624,Jennifer,Smith,Sales,Junior,Remote - US,Female,2023-04-22,3.3,110500.0,USD,2.5,5.3,True,122.5,38675.0,False,True,103700.0,6.6,95500.0,15.7,41.8,0,1105.0,5172.78,0.0,500.0,6777.78
EMP1625,Heather,Brown,Finance,Senior,Remote - US,Female,2024-08-29,2.0,178600.0,USD,3.0,1.4,False,,,False,False,156950.0,13.8,151900.0,17.6,58.4,1,5358.0,0.0,0.0,0.0,5358.0
EMP1626,Kurt,Sullivan,Engineering,Manager,Lagos,Female,2023-09-04,2.9,97400.0,USD,3.5,6.6,False,,,False,False,127050.0,-23.3,149500.0,-34.8,71.7,1,4870.0,0.0,0.0,0.0,4870.0
EMP1627,Paula,Padilla,Product,Junior,Remote - Canada,Female,2019-09-28,6.9,113900.0,USD,3.0,7.3,False,,,False,False,88400.0,28.8,94300.0,20.8,28.9,0,3417.0,0.0,0.0,0.0,3417.0
EMP1628,David,Hendricks,HR & People,Junior,Remote - US,Male,2025-09-14,0.9,99900.0,USD,1.5,8.9,False,,,False,False,80800.0,23.6,92500.0,8.0,25.3,0,0.0,0.0,0.0,0.0,0.0
EMP1629,Christina,Robinson,Finance,Mid,Remote - UK,Male,2023-05-27,3.2,66200.0,USD,3.5,8.5,False,,,False,False,124800.0,-47.0,134800.0,-50.9,85.7,1,3310.0,0.0,0.0,0.0,3310.0
EMP1630,Eric,Adkins,Customer Support,Manager,Abuja,Male,2026-03-05,0.4,67300.0,USD,3.5,3.8,False,,,False,False,55700.0,20.8,54900.0,22.6,45.4,0,1346.0,0.0,0.0,0.0,1346.0
EMP1631,Robert,Dunn,HR & People,Lead,Lagos,Male,2024-05-09,2.3,72000.0,USD,5.0,6.6,False,,,False,False,72000.0,0.0,72500.0,-0.7,26.1,0,8640.0,0.0,0.0,0.0,8640.0
EMP1632,Amanda,Beck,Customer Support,Junior,Remote - Canada,Male,2026-02-17,0.5,57900.0,USD,2.5,5.9,False,,,False,True,54050.0,7.1,57600.0,0.5,30.4,0,289.5,0.0,0.0,500.0,789.5
EMP1633,John,Fischer,Product,Junior,Lagos,Female,2025-04-16,1.3,73700.0,USD,3.5,6.1,False,,,False,False,56700.0,30.0,59900.0,23.0,27.1,0,3685.0,0.0,0.0,0.0,3685.0
EMP1634,Christopher,Griffin,Operations,Senior,Remote - US,Male,2019-04-20,7.4,90600.0,USD,2.0,5.8,False,,,False,False,105100.0,-13.8,104600.0,-13.4,44.5,0,0.0,0.0,0.0,0.0,0.0
EMP1635,Christian,Elliott,Marketing,Junior,Remote - US,Female,2026-07-27,0.1,73900.0,USD,3.5,4.9,False,,,False,False,102200.0,-27.7,96000.0,-23.0,66.7,1,369.5,0.0,0.0,0.0,369.5
EMP1636,Amy,Wagner,Operations,Manager,Remote - UK,Female,2022-03-01,4.4,180800.0,USD,2.5,7.5,False,,,False,False,163300.0,10.7,200400.0,-9.8,31.0,0,1808.0,0.0,0.0,0.0,1808.0
EMP1637,Edward,Murphy,Marketing,Manager,Lagos,Male,2025-07-19,1.1,101900.0,USD,3.5,5.7,False,,,False,False,79900.0,27.5,81600.0,24.9,26.3,0,5095.0,0.0,0.0,0.0,5095.0
EMP1638,Darren,Harris,Operations,Junior,Remote - Canada,Female,2026-01-14,0.6,55200.0,USD,2.0,5.6,False,,,False,False,61100.0,-9.7,61700.0,-10.5,51.5,0,0.0,0.0,0.0,0.0,0.0
EMP1639,Christopher,Dixon,Operations,Junior,Abuja,Male,2025-08-24,1.0,26100.0,USD,4.0,9.0,False,,,False,True,35500.0,-26.5,36800.0,-29.1,47.8,0,2088.0,0.0,0.0,500.0,2588.0
EMP1640,Shawn,Palmer,Sales,Senior,Lagos,Male,2024-08-02,2.1,59700.0,USD,3.0,6.9,True,99.6,20895.0,False,False,74400.0,-19.8,75500.0,-20.9,55.2,0,1791.0,2081.14,0.0,0.0,3872.14
EMP1641,Brian,Ford,Sales,Mid,Abuja,Male,2026-03-24,0.4,53300.0,USD,2.5,7.5,True,91.7,18655.0,False,False,48100.0,10.8,49900.0,6.8,13.7,0,213.2,1710.66,0.0,0.0,1923.86
EMP1642,Jennifer,Foster,Marketing,Mid,Remote - Canada,Female,2018-02-02,8.6,82300.0,USD,2.5,6.2,False,,,False,False,97400.0,-15.5,107800.0,-23.7,59.8,1,823.0,0.0,0.0,0.0,823.0
EMP1643,Julie,Lane,Engineering,Mid,Abuja,Male,2026-05-21,0.3,56500.0,USD,3.0,7.8,False,,,False,False,72600.0,-22.2,74200.0,-23.9,54.5,0,508.5,0.0,0.0,0.0,508.5
EMP1644,Melvin,Brown,Engineering,Manager,Remote - US,Male,2025-05-11,1.2,199600.0,USD,3.0,7.3,False,,,False,False,356300.0,-44.0,342100.0,-41.7,78.4,1,5988.0,0.0,0.0,0.0,5988.0
EMP1645,Sarah,Jones,Finance,Mid,Abuja,Female,2025-02-11,1.6,59000.0,USD,3.5,6.3,False,,,False,True,56350.0,4.7,57500.0,2.6,24.8,0,2950.0,0.0,0.0,500.0,3450.0
EMP1646,Anthony,Ortiz,Customer Support,Mid,Lagos,Male,2016-02-11,10.6,51100.0,USD,3.5,6.1,False,,,False,False,36750.0,39.0,36800.0,38.9,15.4,0,2555.0,0.0,0.0,0.0,2555.0
EMP1647,Katie,Good,Operations,Lead,Abuja,Female,2024-11-17,1.8,73600.0,USD,4.5,6.4,False,,,False,True,81700.0,-9.9,91100.0,-19.2,52.4,0,7360.0,0.0,0.0,500.0,7860.0
EMP1648,Robert,Haney,Customer Support,Mid,Port Harcourt,Female,2025-02-27,1.5,27800.0,USD,3.5,6.5,False,,,False,False,34200.0,-18.7,37600.0,-26.1,65.2,1,1390.0,0.0,0.0,0.0,1390.0
EMP1649,Molly,Knox,Sales,Director,Lagos,Female,2023-12-01,2.7,80300.0,USD,4.5,5.6,True,97.0,28105.0,False,False,128000.0,-37.3,132700.0,-39.5,85.1,1,8030.0,2726.18,0.0,0.0,10756.18
EMP1650,Felicia,Stanley,Finance,Junior,Lagos,Male,2024-05-31,2.2,46200.0,USD,2.5,5.4,False,,,False,False,46200.0,0.0,44000.0,5.0,39.5,0,462.0,0.0,0.0,0.0,462.0
EMP1651,Desiree,Bailey,Sales,Senior,Abuja,Female,2025-11-03,0.8,89200.0,USD,2.5,4.3,True,85.9,31220.0,False,False,66700.0,33.7,63800.0,39.8,43.2,0,713.6,2681.8,0.0,0.0,3395.4
EMP1652,Amanda,Rice,Sales,Senior,Abuja,Female,2024-11-18,1.7,59400.0,USD,3.0,8.2,True,130.7,20790.0,False,False,66700.0,-10.9,68800.0,-13.7,37.8,0,1782.0,3036.38,0.0,0.0,4818.38
EMP1653,Jeffrey,Smith,Sales,Junior,Lagos,Male,2025-12-21,0.7,36400.0,USD,3.0,5.8,True,84.1,12740.0,False,False,45500.0,-20.0,47800.0,-23.8,65.9,1,764.4,1071.43,0.0,0.0,1835.83
EMP1654,Kenneth,Nunez,Engineering,Senior,Port Harcourt,Female,2023-11-10,2.7,58000.0,USD,1.5,8.5,False,,,False,False,90900.0,-36.2,91600.0,-36.7,72.5,1,0.0,0.0,0.0,0.0,0.0
EMP1655,Amanda,Morrow,Marketing,Director,Port Harcourt,Female,2025-12-10,0.7,88300.0,USD,3.0,5.6,False,,,False,False,88300.0,0.0,88400.0,-0.1,23.5,0,1854.3,0.0,0.0,0.0,1854.3
EMP1656,Michael,Hill,Marketing,Senior,Port Harcourt,Female,2022-03-12,4.4,39600.0,USD,3.5,8.0,False,,,False,False,50100.0,-21.0,49800.0,-20.5,36.8,0,1980.0,0.0,0.0,0.0,1980.0
EMP1657,Jessica,Rodriguez,Operations,Junior,Remote - Canada,Female,2025-07-04,1.2,41700.0,USD,1.5,9.0,False,,,False,False,61100.0,-31.8,62800.0,-33.6,72.8,1,0.0,0.0,0.0,0.0,0.0
EMP1658,Robert,Miranda,Operations,Lead,Lagos,Female,2025-08-02,1.1,72200.0,USD,4.0,4.0,False,,,False,False,66000.0,9.4,58500.0,23.4,24.1,0,5776.0,0.0,0.0,0.0,5776.0
EMP1659,Alexis,Harris,Sales,Junior,Port Harcourt,Male,2025-04-20,1.4,37300.0,USD,4.0,6.8,True,129.5,13055.0,False,False,35200.0,6.0,33900.0,10.0,20.8,0,2984.0,1883.18,0.0,0.0,4867.18
EMP1660,Arthur,Harper,HR & People,Junior,Abuja,Male,2024-05-15,2.2,49200.0,USD,3.5,8.7,False,,,False,False,46100.0,6.7,45700.0,7.7,17.5,0,2460.0,0.0,0.0,0.0,2460.0
EMP1661,Brandon,Yang,Operations,Junior,Lagos,Female,2025-12-20,0.7,36500.0,USD,3.5,7.5,False,,,False,False,39700.0,-8.1,43800.0,-16.7,42.8,0,1277.5,0.0,0.0,0.0,1277.5
EMP1662,Jimmy,Robinson,Engineering,Mid,Lagos,Female,2024-04-27,2.3,110900.0,USD,4.0,7.0,False,,,False,False,74300.0,49.3,72900.0,52.1,16.6,0,8872.0,0.0,0.0,0.0,8872.0
EMP1663,Brian,Gordon,Operations,Mid,Remote - UK,Female,2026-02-03,0.6,79700.0,USD,4.5,6.2,False,,,False,False,81850.0,-2.6,85200.0,-6.5,36.3,0,4782.0,0.0,0.0,0.0,4782.0
EMP1664,Lisa,Dennis,Sales,Senior,Abuja,Male,2020-03-15,6.4,45200.0,USD,4.0,2.6,True,111.2,15820.0,True,False,66700.0,-32.2,69600.0,-35.1,91.4,1,3616.0,1847.78,3616.0,0.0,9079.78
EMP1665,Carla,Chambers,Operations,Senior,Remote - US,Male,2023-09-16,2.9,103900.0,USD,3.0,10.0,False,,,False,False,105100.0,-1.1,116400.0,-10.7,18.3,0,3117.0,0.0,0.0,0.0,3117.0
EMP1666,Kevin,Thomas,Customer Support,Junior,Lagos,Male,2023-04-23,3.3,39900.0,USD,3.5,4.7,False,,,False,False,30500.0,30.8,33700.0,18.4,29.2,0,1995.0,0.0,0.0,0.0,1995.0
EMP1667,Jeffrey,Turner,Engineering,Senior,Lagos,Male,2025-07-24,1.1,73900.0,USD,4.0,4.8,False,,,False,False,84300.0,-12.3,86500.0,-14.6,61.1,0,5912.0,0.0,0.0,0.0,5912.0
EMP1668,Stacy,Hobbs,Engineering,Mid,Lagos,Male,2017-07-26,9.0,76600.0,USD,3.0,6.9,False,,,False,False,74300.0,3.1,74400.0,3.0,30.1,0,2298.0,0.0,0.0,0.0,2298.0
EMP1669,Connie,Simmons,Customer Support,Senior,Remote - US,Female,2020-10-21,5.9,103700.0,USD,5.0,5.5,False,,,False,False,103700.0,0.0,102700.0,1.0,26.2,0,12444.0,0.0,0.0,0.0,12444.0
EMP1670,Teresa,David,Operations,Junior,Lagos,Male,2026-06-07,0.2,24700.0,USD,2.0,5.4,False,,,False,False,39700.0,-37.8,40300.0,-38.7,83.7,1,0.0,0.0,0.0,0.0,0.0
EMP1671,Kristi,Flores,Sales,Senior,Abuja,Female,2025-07-25,1.1,72900.0,USD,4.0,7.7,True,130.5,25515.0,False,False,66700.0,9.3,67000.0,8.8,13.5,0,5832.0,3718.81,0.0,0.0,9550.81
EMP1672,Edward,Bennett,Sales,Senior,Remote - Canada,Male,2025-06-02,1.2,91900.0,USD,4.5,8.3,True,90.9,32165.0,False,False,124650.0,-26.3,132500.0,-30.6,54.6,0,9190.0,2923.8,0.0,0.0,12113.8
EMP1673,Thomas,Atkinson,Marketing,Mid,Abuja,Male,2023-01-29,3.6,73700.0,USD,4.0,6.6,False,,,False,False,52500.0,40.4,55400.0,33.0,23.4,0,5896.0,0.0,0.0,0.0,5896.0
EMP1674,Jasmine,Shaffer,Sales,Lead,Remote - UK,Female,2025-08-08,1.0,174600.0,USD,4.0,3.3,True,104.6,61110.0,False,False,170650.0,2.3,181800.0,-4.0,42.8,0,13968.0,6532.66,0.0,0.0,20500.66
EMP1675,Anna,Faulkner,Engineering,Junior,Remote - US,Male,2024-01-02,2.7,104200.0,USD,3.5,9.3,False,,,False,False,110400.0,-5.6,122100.0,-14.7,22.1,0,5210.0,0.0,0.0,0.0,5210.0
EMP1676,Dennis,Sanchez,Sales,Mid,Lagos,Female,2026-05-06,0.3,76100.0,USD,3.5,5.9,True,118.6,26635.0,True,False,54750.0,39.0,62500.0,21.8,33.2,0,1141.5,3406.62,1826.4,0.0,6374.52
EMP1677,Deborah,Nielsen,Marketing,Junior,Lagos,Female,2019-09-10,6.9,44000.0,USD,2.5,6.2,False,,,True,False,40900.0,7.6,42400.0,3.8,32.9,0,440.0,0.0,3520.0,0.0,3960.0
EMP1678,Christopher,Hardy,Sales,Senior,Remote - US,Female,2023-11-23,2.8,82600.0,USD,3.5,4.4,True,126.6,28910.0,False,False,123750.0,-33.3,135600.0,-39.1,86.4,1,4130.0,4044.51,0.0,0.0,8174.51
EMP1679,Joseph,Nunez,Sales,Senior,Lagos,Male,2026-01-31,0.5,82900.0,USD,3.5,4.6,True,120.6,29015.0,False,False,74400.0,11.4,75100.0,10.4,29.7,0,2072.5,3798.06,0.0,0.0,5870.56
EMP1680,Morgan,Lopez,Marketing,Junior,Port Harcourt,Female,2025-05-09,1.3,45300.0,USD,4.0,8.7,False,,,False,False,45300.0,0.0,49900.0,-9.2,42.9,0,3624.0,0.0,0.0,0.0,3624.0
EMP1681,Jennifer,Hansen,Sales,Senior,Abuja,Male,2025-11-16,0.8,60100.0,USD,4.0,5.5,True,101.1,21035.0,False,True,66700.0,-9.9,72900.0,-17.6,59.6,0,3846.4,2138.21,0.0,500.0,6484.61
EMP1682,Molly,Cook,Marketing,Junior,Remote - US,Male,2025-07-13,1.1,109800.0,USD,4.0,6.6,False,,,False,False,102200.0,7.4,111400.0,-1.4,23.6,0,8784.0,0.0,0.0,0.0,8784.0
EMP1683,Alexis,Giles,Customer Support,Senior,Remote - UK,Female,2019-09-18,7.0,61300.0,USD,3.0,4.4,False,,,True,False,76900.0,-20.3,79600.0,-23.0,74.0,0,1839.0,0.0,4904.0,0.0,6743.0
EMP1684,David,Key,Product,Mid,Lagos,Female,2023-05-31,3.3,98100.0,USD,3.0,6.2,False,,,False,False,96600.0,1.6,95600.0,2.6,25.1,0,2943.0,0.0,0.0,0.0,2943.0
EMP1685,John,Munoz,Marketing,Senior,Abuja,Female,2025-03-26,1.4,72900.0,USD,4.0,5.7,False,,,False,False,79750.0,-8.6,75500.0,-3.4,38.2,0,5832.0,0.0,0.0,0.0,5832.0
EMP1686,Rose,Arnold,Operations,Junior,Lagos,Female,2025-11-20,0.7,48700.0,USD,2.5,8.9,False,,,False,False,39700.0,22.7,40800.0,19.4,15.5,0,340.9,0.0,0.0,0.0,340.9
EMP1687,Oscar,Ferguson,Operations,Mid,Lagos,Female,2022-04-13,4.4,52300.0,USD,3.5,8.3,False,,,False,True,41600.0,25.7,46700.0,12.0,12.2,0,2615.0,0.0,0.0,500.0,3115.0
EMP1688,Jose,Hunt,Engineering,Senior,Remote - Canada,Female,2024-10-23,1.8,134100.0,USD,3.0,5.5,False,,,False,False,140850.0,-4.8,142500.0,-5.9,39.4,1,4023.0,0.0,0.0,0.0,4023.0
EMP1689,Corey,Zavala,Sales,Senior,Lagos,Male,2026-01-12,0.6,63200.0,USD,3.0,10.0,True,146.7,22120.0,False,False,74400.0,-15.1,80100.0,-21.1,27.5,0,1137.6,3761.51,0.0,0.0,4899.11
EMP1690,Mary,Rocha,Operations,Junior,Lagos,Female,2024-07-13,2.1,48700.0,USD,2.5,4.4,False,,,False,False,39700.0,22.7,42900.0,13.5,51.1,0,487.0,0.0,0.0,0.0,487.0
EMP1691,Robert,Hart,HR & People,Mid,Abuja,Male,2023-06-01,3.2,51700.0,USD,2.5,7.4,False,,,False,False,55800.0,-7.3,56500.0,-8.5,26.4,0,517.0,0.0,0.0,0.0,517.0
EMP1692,Dustin,Green,Engineering,Lead,Lagos,Non-binary,2026-03-10,0.4,146800.0,USD,3.5,2.0,False,,,False,False,121600.0,20.7,134900.0,8.8,45.2,0,2936.0,0.0,0.0,0.0,2936.0
EMP1693,Beth,Butler,Customer Support,Junior,Lagos,Female,2023-09-16,3.0,23200.0,USD,2.5,8.4,False,,,False,True,30500.0,-23.9,26100.0,-11.1,28.4,0,232.0,0.0,0.0,500.0,732.0
EMP1694,Mark,James,Product,Junior,Remote - Canada,Male,2022-10-12,3.8,72500.0,USD,4.0,7.5,False,,,False,False,88400.0,-18.0,84600.0,-14.3,29.3,0,5800.0,0.0,0.0,0.0,5800.0
EMP1695,Victor,Pena,Engineering,Junior,Abuja,Male,2025-06-28,1.2,61600.0,USD,4.0,9.0,False,,,False,False,57900.0,6.4,56500.0,9.0,8.4,0,4928.0,0.0,0.0,0.0,4928.0
EMP1696,Jonathan,Underwood,Engineering,Junior,Remote - UK,Male,2019-11-14,6.8,85400.0,USD,2.5,5.4,False,,,False,False,97100.0,-12.0,95200.0,-10.3,50.6,0,854.0,0.0,0.0,0.0,854.0
EMP1697,Darlene,Henry,Operations,Lead,Lagos,Female,2021-04-24,5.4,59800.0,USD,3.5,4.1,False,,,False,True,66000.0,-9.4,69300.0,-13.7,62.1,1,2990.0,0.0,0.0,500.0,3490.0
EMP1698,Laura,Jackson,Engineering,Junior,Abuja,Male,2016-05-22,10.2,71000.0,USD,2.5,6.6,False,,,False,False,57900.0,22.6,60600.0,17.2,29.8,0,710.0,0.0,0.0,0.0,710.0
EMP1699,Tracy,Stark,Finance,Senior,Lagos,Female,2023-09-03,3.0,59200.0,USD,3.0,5.6,False,,,False,False,66750.0,-11.3,70300.0,-15.8,49.7,1,1776.0,0.0,0.0,0.0,1776.0
EMP1700,Darlene,Brown,Operations,Junior,Lagos,Female,2026-03-29,0.4,32000.0,USD,3.0,3.4,False,,,False,True,39700.0,-19.4,42300.0,-24.3,80.8,1,384.0,0.0,0.0,500.0,884.0
EMP1701,Melanie,Landry,Finance,Senior,Lagos,Male,2024-05-11,2.2,69100.0,USD,3.0,8.0,False,,,False,True,66750.0,3.5,64900.0,6.5,18.6,0,2073.0,0.0,0.0,500.0,2573.0
EMP1702,Kathy,Gutierrez,Marketing,Mid,Remote - UK,Female,2023-10-07,2.9,111600.0,USD,3.0,7.7,False,,,False,False,73600.0,51.6,70400.0,58.5,6.4,0,3348.0,0.0,0.0,0.0,3348.0
EMP1703,Jesse,Mann,HR & People,Mid,Lagos,Female,2022-03-12,4.5,40200.0,USD,4.5,6.2,False,,,False,False,64400.0,-37.6,67900.0,-40.8,83.3,1,4020.0,0.0,0.0,0.0,4020.0
EMP1704,William,Brooks,Engineering,Junior,Remote - Canada,Female,2025-08-27,0.9,128100.0,USD,3.5,4.3,False,,,False,True,98400.0,30.2,97600.0,31.2,30.1,0,5764.5,0.0,0.0,500.0,6264.5
EMP1705,Elizabeth,Jensen,Marketing,Junior,Lagos,Female,2018-06-18,8.2,48800.0,USD,3.0,8.3,False,,,False,False,40900.0,19.3,38300.0,27.4,25.4,0,1464.0,0.0,0.0,0.0,1464.0
EMP1706,Tony,Smith,Customer Support,Mid,Remote - UK,Female,2019-02-19,7.5,47800.0,USD,3.0,9.9,False,,,False,False,58350.0,-18.1,63500.0,-24.7,35.8,0,1434.0,0.0,0.0,0.0,1434.0
EMP1707,Alexander,Moreno,Finance,Senior,Remote - Canada,Female,2024-02-23,2.5,118600.0,USD,3.0,1.9,False,,,False,False,118600.0,0.0,132100.0,-10.2,65.5,1,3558.0,0.0,0.0,0.0,3558.0
EMP1708,Tiffany,Smith,Engineering,Junior,Remote - UK,Male,2019-01-01,7.6,130000.0,USD,3.5,8.5,False,,,False,False,97100.0,33.9,109100.0,19.2,5.9,0,6500.0,0.0,0.0,0.0,6500.0
EMP1709,Emily,Drake,Customer Support,Manager,Lagos,Female,2025-01-31,1.6,70000.0,USD,3.5,6.8,False,,,False,False,76600.0,-8.6,79800.0,-12.3,36.2,0,3500.0,0.0,0.0,0.0,3500.0
EMP1710,Daniel,Davis,Finance,Lead,Abuja,Female,2017-07-05,9.2,99500.0,USD,2.5,4.8,False,,,False,False,87400.0,13.8,93300.0,6.6,49.3,0,995.0,0.0,0.0,0.0,995.0
EMP1711,James,Fox,Sales,Mid,Lagos,Male,2026-03-05,0.4,65300.0,USD,3.0,7.4,True,113.0,22855.0,False,False,54750.0,19.3,60900.0,7.2,28.1,0,783.6,2731.17,0.0,0.0,3514.77
EMP1712,Joseph,Sanders,Finance,Junior,Abuja,Male,2024-09-07,2.0,40300.0,USD,4.5,7.2,False,,,False,False,46500.0,-13.3,46100.0,-12.6,26.6,0,4030.0,0.0,0.0,0.0,4030.0
EMP1713,Richard,Cunningham,Product,Junior,Lagos,Male,2025-07-07,1.1,51100.0,USD,3.0,8.8,False,,,False,False,56700.0,-9.9,62200.0,-17.8,47.0,0,1533.0,0.0,0.0,0.0,1533.0
EMP1714,Jeremiah,Sutton,HR & People,Junior,Remote - UK,Female,2025-04-26,1.4,83200.0,USD,3.0,1.3,False,,,False,False,85900.0,-3.1,89900.0,-7.5,75.3,1,2496.0,0.0,0.0,0.0,2496.0
EMP1715,Desiree,Garrison,Sales,Senior,Abuja,Female,2022-05-24,4.3,79500.0,USD,3.5,3.5,True,122.5,27825.0,False,False,66700.0,19.2,72400.0,9.8,38.8,0,3975.0,3721.59,0.0,0.0,7696.59
EMP1716,Clayton,Gray,Sales,Junior,Lagos,Female,2026-05-18,0.3,60900.0,USD,3.0,1.9,True,108.4,21315.0,False,False,45500.0,33.8,47400.0,28.5,57.5,1,548.1,2400.07,0.0,0.0,2948.17
EMP1717,Brian,Smith,Engineering,Junior,Abuja,Female,2023-09-30,2.9,47800.0,USD,3.5,5.3,False,,,False,False,57900.0,-17.4,64100.0,-25.4,65.3,0,2390.0,0.0,0.0,0.0,2390.0
EMP1718,Vincent,Hamilton,Operations,Junior,Lagos,Female,2025-07-31,1.0,26900.0,USD,4.0,4.8,False,,,True,False,39700.0,-32.2,41400.0,-35.0,95.0,1,2152.0,0.0,2152.0,0.0,4304.0
EMP1719,Ariel,Hodge,Engineering,Mid,Port Harcourt,Female,2025-09-06,1.0,87300.0,USD,3.5,7.2,False,,,False,False,72200.0,20.9,67900.0,28.6,16.5,0,4365.0,0.0,0.0,0.0,4365.0
EMP1720,Allison,Williams,Operations,Mid,Lagos,Female,2022-06-21,4.1,48400.0,USD,3.5,4.4,False,,,False,False,41600.0,16.3,46500.0,4.1,36.0,0,2420.0,0.0,0.0,0.0,2420.0
EMP1721,Miranda,Clay,Operations,Junior,Remote - UK,Male,2026-05-21,0.2,60700.0,USD,4.5,4.3,False,,,False,False,60050.0,1.1,58400.0,3.9,35.8,0,1214.0,0.0,0.0,0.0,1214.0
EMP1722,Brandon,Jones,Marketing,Lead,Remote - US,Male,2026-07-13,0.1,167000.0,USD,4.0,6.0,False,,,False,False,167000.0,0.0,184600.0,-9.5,33.1,0,1336.0,0.0,0.0,0.0,1336.0
EMP1723,Rachel,Elliott,Operations,Lead,Lagos,Female,2023-01-03,3.7,42500.0,USD,4.5,8.8,False,,,False,True,66000.0,-35.6,67600.0,-37.1,72.3,1,4250.0,0.0,0.0,500.0,4750.0
EMP1724,Sarah,Edwards,Sales,Senior,Port Harcourt,Male,2024-08-28,1.9,62900.0,USD,4.0,5.9,True,98.1,22015.0,False,False,71000.0,-11.4,78100.0,-19.5,46.5,0,5032.0,2159.67,0.0,0.0,7191.67
EMP1725,Brenda,Goodwin,Marketing,Mid,Port Harcourt,Male,2025-02-09,1.6,32100.0,USD,3.5,5.1,False,,,False,False,46100.0,-30.4,50600.0,-36.6,85.6,1,1605.0,0.0,0.0,0.0,1605.0
EMP1726,Raymond,Jones,Sales,Junior,Remote - Canada,Male,2024-03-03,2.5,80400.0,USD,3.0,8.0,True,76.2,28140.0,False,False,67400.0,19.3,71200.0,12.9,5.3,0,2412.0,2144.27,0.0,0.0,4556.27
EMP1727,John,Davenport,Sales,Mid,Abuja,Male,2024-11-17,1.7,46100.0,USD,4.0,6.6,True,90.8,16135.0,False,False,48100.0,-4.2,51000.0,-9.6,33.4,0,3688.0,1465.06,0.0,0.0,5153.06
EMP1728,Peggy,Rivera,Marketing,Senior,Remote - Canada,Male,2026-02-12,0.5,123400.0,USD,3.0,4.0,False,,,False,False,117050.0,5.4,123500.0,-0.1,45.4,0,1851.0,0.0,0.0,0.0,1851.0
EMP1729,Donald,Hinton,Sales,Manager,Remote - Canada,Female,2023-03-07,3.5,164800.0,USD,4.5,5.7,True,136.8,57680.0,False,False,148200.0,11.2,134700.0,22.3,20.9,0,16480.0,8951.94,0.0,0.0,25431.94
EMP1730,Vincent,Mccann,Customer Support,Lead,Remote - Canada,Male,2026-01-26,0.6,89900.0,USD,5.0,5.7,False,,,False,True,89900.0,0.0,93200.0,-3.5,37.8,0,6472.8,0.0,0.0,500.0,6972.8
EMP1731,Samuel,Roberson,Marketing,Mid,Lagos,Female,2025-08-30,0.9,54100.0,USD,3.5,5.5,False,,,False,False,48700.0,11.1,46900.0,15.4,30.0,0,2434.5,0.0,0.0,0.0,2434.5
EMP1732,Kayla,Friedman,Customer Support,Lead,Port Harcourt,Female,2026-02-09,0.5,48900.0,USD,4.5,4.9,False,,,False,False,51700.0,-5.4,53800.0,-9.1,54.1,0,2445.0,0.0,0.0,0.0,2445.0
EMP1733,Kim,Johnson,Sales,Junior,Port Harcourt,Female,2024-09-19,1.9,31100.0,USD,3.5,5.9,True,57.5,10885.0,False,False,35200.0,-11.6,33800.0,-8.0,47.1,0,1555.0,625.89,0.0,0.0,2180.89
EMP1734,Victoria,Henry,Operations,Junior,Port Harcourt,Female,2018-07-03,8.1,41600.0,USD,4.0,3.8,False,,,False,False,41700.0,-0.2,40000.0,4.0,33.7,0,3328.0,0.0,0.0,0.0,3328.0
